* Barcode = SLB96
* Block Type = OpenArray Block
* Chemistry = TAQMAN
* Comment = NA
* Date Created = 05-19-2015 15:23:02 CEST
* Experiment File Name = \\rbamsfp281\Dept_PRB\_Org\Virology iPS\Lucy\Experiments\TaqMan Open Array\2015-05-18 OA David's genes - 2\SLB96_2015_05_18_Davids genes.eds
* Experiment Name = SLB96
* Experiment Run End Time = 05-18-2015 17:56:18 CEST
* Experiment Type = Gene Expression
* Instrument Name = 285880792
* Instrument Serial Number = 285880792
* Instrument Type = QuantStudio 12K Flex
* Passive Reference = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 2, Step 3
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	Ct	Ct Mean	Ct SD	Amp Score	Cq Conf	CRTAMPLITUDE	HIGHSD	CRTNOISE	ROX Signal
2547	D4g3	false	Sample13	Hs01066930_m1	UNKNOWN	FAM	NFQ-MGB	22.769	22.752	0.024	1.650	0.986	N	N	N	5,474.029
2548	D4g4	false	Sample13	Hs00153294_m1	UNKNOWN	FAM	NFQ-MGB	22.698	22.744	0.066	1.489	0.970	N	N	N	5,598.353
2549	D4g5	false	Sample13	Hs00155026_m1	UNKNOWN	FAM	NFQ-MGB	19.816	19.808	0.011	1.584	0.968	N	N	N	5,334.588
2550	D4g6	false	Sample13	Hs01026927_g1	UNKNOWN	FAM	NFQ-MGB	20.550	20.565	0.022	1.623	0.984	N	N	N	5,529.000
2551	D4g7	false	Sample13					Undetermined					N	N	N	
2552	D4g8	false	Sample13					Undetermined					N	N	N	
2553	D4h1	false	Sample13					Undetermined					N	N	N	
2554	D4h2	false	Sample13					Undetermined					N	N	N	
2555	D4h3	false	Sample13	Hs00171432_m1	UNKNOWN	FAM	NFQ-MGB	23.971	24.339	0.520	1.570	0.979	N	Y	N	5,319.765
2556	D4h4	false	Sample13	Hs00361432_s1	UNKNOWN	FAM	NFQ-MGB	28.541	28.908	0.519	1.477	0.976	N	Y	N	4,925.559
2557	D4h5	false	Sample13	Hs00201853_m1	UNKNOWN	FAM	NFQ-MGB	23.711	23.753	0.060	1.625	0.986	N	N	N	5,387.765
2558	D4h6	false	Sample13	Hs00169366_m1	UNKNOWN	FAM	NFQ-MGB	24.467	24.581	0.161	1.661	0.974	N	N	N	5,369.588
2559	D4h7	false	Sample13					Undetermined					N	N	N	
2560	D4h8	false	Sample13					Undetermined					N	N	N	
2561	D5a1	false	Sample13	Hs02383872_s1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.198	0.000	Y	N	Y	4,271.088
2562	D5a2	false	Sample13	Hs00426275_m1	UNKNOWN	FAM	NFQ-MGB	26.684	26.976	0.413	1.500	0.966	N	N	N	4,383.147
2563	D5a3	false	Sample13	Hs04187470_m1	UNKNOWN	FAM	NFQ-MGB	30.336	29.642	0.981	1.551	0.983	N	Y	N	4,368.882
2564	D5a4	false	Sample13	Hs01013996_m1	UNKNOWN	FAM	NFQ-MGB	19.287	19.182	0.148	1.566	0.971	N	N	N	4,533.853
2565	D5a5	false	Sample13	Hs00426608_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,085.294
2566	D5a6	false	Sample13	Hs01551887_m1	UNKNOWN	FAM	NFQ-MGB	23.754	23.796	0.059	1.501	0.966	N	N	N	4,133.265
2567	D5a7	false	Sample13	Hs00230385_m1	UNKNOWN	FAM	NFQ-MGB	26.060	26.406	0.488	1.469	0.963	N	N	N	5,318.118
2568	D5a8	false	Sample13	Hs00230189_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,085.147
2569	D5b1	false	Sample13	Hs00380895_m1	UNKNOWN	FAM	NFQ-MGB	24.722	24.822	0.142	1.580	0.967	N	N	N	4,708.529
2570	D5b2	false	Sample13	Hs01114267_m1	UNKNOWN	FAM	NFQ-MGB	29.985	29.431	0.783	1.549	0.966	N	Y	N	4,395.206
2571	D5b3	false	Sample13	Hs00157347_m1	UNKNOWN	FAM	NFQ-MGB	23.008	22.932	0.107	1.551	0.969	N	N	N	4,349.676
2572	D5b4	false	Sample13	Hs01586213_m1	UNKNOWN	FAM	NFQ-MGB	17.130	17.112	0.025	1.640	0.973	N	N	N	4,342.735
2573	D5b5	false	Sample13	Hs00241027_m1	UNKNOWN	FAM	NFQ-MGB	13.518	13.570	0.074	1.607	0.976	N	N	N	4,856.618
2574	D5b6	false	Sample13	Hs01100039_m1	UNKNOWN	FAM	NFQ-MGB	24.791	24.951	0.226	1.518	0.965	N	N	N	4,367.941
2575	D5b7	false	Sample13	Hs00930058_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,745.676
2576	D5b8	false	Sample13	Hs00978358_g1	UNKNOWN	FAM	NFQ-MGB	21.809	21.795	0.019	1.514	0.975	N	N	N	4,732.176
2577	D5c1	false	Sample13	Hs02569702_s1	UNKNOWN	FAM	NFQ-MGB	19.825	20.448	0.881	0.941	0.520	N	Y	N	4,487.382
2578	D5c2	false	Sample13	Hs01119078_mH	UNKNOWN	FAM	NFQ-MGB	31.299	31.299		1.598	0.977	N	N	N	4,269.853
2579	D5c3	false	Sample13	Hs00604506_m1	UNKNOWN	FAM	NFQ-MGB	28.563	28.731	0.238	1.552	0.963	N	N	N	4,507.559
2580	D5c4	false	Sample13	Hs00161204_m1	UNKNOWN	FAM	NFQ-MGB	25.616	25.702	0.122	1.567	0.977	N	N	N	4,531.529
2581	D5c5	false	Sample13	Hs00166821_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	30.723		0.646	0.000	Y	N	Y	4,856.706
2582	D5c6	false	Sample13	Hs04195026_sH	UNKNOWN	FAM	NFQ-MGB	25.701	25.614	0.123	1.550	0.977	N	N	N	4,677.471
2583	D5c7	false	Sample13	Hs00426361_m1	UNKNOWN	FAM	NFQ-MGB	26.537	26.486	0.072	1.539	0.974	N	N	N	5,199.706
2584	D5c8	false	Sample13	Hs00426380_m1	UNKNOWN	FAM	NFQ-MGB	27.281	27.115	0.235	1.600	0.977	N	N	N	4,843.382
2585	D5d1	false	Sample13	Hs04183452_g1	UNKNOWN	FAM	NFQ-MGB	22.799	22.800	0.002	1.548	0.977	N	N	N	4,550.382
2586	D5d2	false	Sample13	Hs00157048_m1	UNKNOWN	FAM	NFQ-MGB	24.000	24.097	0.138	1.542	0.980	N	N	N	4,644.882
2587	D5d3	false	Sample13	Hs00747232_mH	UNKNOWN	FAM	NFQ-MGB	18.845	18.908	0.089	1.615	0.976	N	N	N	4,864.588
2588	D5d4	false	Sample13	Hs02560787_s1	UNKNOWN	FAM	NFQ-MGB	26.008	26.001	0.010	1.392	0.970	N	N	N	4,611.941
2589	D5d5	false	Sample13	Hs00195591_m1	UNKNOWN	FAM	NFQ-MGB	26.092	26.291	0.282	1.496	0.969	N	N	N	4,599.412
2590	D5d6	false	Sample13	Hs00950344_m1	UNKNOWN	FAM	NFQ-MGB	23.390	23.352	0.055	1.644	0.981	N	N	N	4,726.324
2591	D5d7	false	Sample13	Hs00609799_m1	UNKNOWN	FAM	NFQ-MGB	25.037	25.132	0.133	1.641	0.981	N	N	N	4,912.441
2592	D5d8	false	Sample13	Hs01026189_g1	UNKNOWN	FAM	NFQ-MGB	30.260	30.621	0.510	1.542	0.974	N	Y	N	4,660.235
2593	D5e1	false	Sample13	Hs04188837_g1	UNKNOWN	FAM	NFQ-MGB	21.469	21.438	0.043	1.588	0.981	N	N	N	5,042.088
2594	D5e2	false	Sample13	Hs00248075_m1	UNKNOWN	FAM	NFQ-MGB	24.878	25.219	0.482	1.596	0.977	N	N	N	4,740.529
2595	D5e3	false	Sample13	Hs00358796_g1	UNKNOWN	FAM	NFQ-MGB	22.744	22.768	0.033	1.478	0.964	N	N	N	4,993.471
2596	D5e4	false	Sample13	Hs00173927_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,698.529
2597	D5e5	false	Sample13	Hs00171132_m1	UNKNOWN	FAM	NFQ-MGB	17.881	17.970	0.125	1.550	0.971	N	N	N	4,448.088
2598	D5e6	false	Sample13	Hs00231069_m1	UNKNOWN	FAM	NFQ-MGB	23.737	23.750	0.017	1.640	0.985	N	N	N	4,924.559
2599	D5e7	false	Sample13	Hs00232783_m1	UNKNOWN	FAM	NFQ-MGB	27.989	27.780	0.295	1.572	0.980	N	N	N	5,039.206
2600	D5e8	false	Sample13	Hs00207691_m1	UNKNOWN	FAM	NFQ-MGB	28.779	29.527	1.058	1.589	0.968	N	Y	N	5,125.765
2601	D5f1	false	Sample13	Hs00985639_m1	UNKNOWN	FAM	NFQ-MGB	28.586	28.309	0.393	1.585	0.971	N	N	N	4,823.206
2602	D5f2	false	Sample13	Hs00174092_m1	UNKNOWN	FAM	NFQ-MGB	26.762	26.696	0.093	1.538	0.978	N	N	N	4,641.206
2603	D5f3	false	Sample13	Hs00895608_m1	UNKNOWN	FAM	NFQ-MGB	22.762	22.755	0.009	1.524	0.984	N	N	N	4,860.088
2604	D5f4	false	Sample13	Hs01911452_s1	UNKNOWN	FAM	NFQ-MGB	25.414	25.605	0.270	1.627	0.976	N	N	N	4,737.206
2605	D5f5	false	Sample13	Hs01921425_s1	UNKNOWN	FAM	NFQ-MGB	20.056	20.045	0.016	1.627	0.958	N	N	N	5,096.118
2606	D5f6	false	Sample13	Hs00942643_m1	UNKNOWN	FAM	NFQ-MGB	30.785	30.151	0.897	1.615	0.971	N	Y	N	4,952.118
2607	D5f7	false	Sample13	Hs04194779_g1	UNKNOWN	FAM	NFQ-MGB	26.816	26.964	0.208	1.587	0.976	N	N	N	4,917.000
2608	D5f8	false	Sample13	Hs00952741_m1	UNKNOWN	FAM	NFQ-MGB	22.749	22.747	0.003	1.514	0.972	N	N	N	5,082.735
2609	D5g1	false	Sample13					Undetermined					N	N	N	
2610	D5g2	false	Sample13					Undetermined					N	N	N	
2611	D5g3	false	Sample13	Hs00932747_m1	UNKNOWN	FAM	NFQ-MGB	22.144	22.348	0.289	1.618	0.962	N	N	N	4,855.029
2612	D5g4	false	Sample13	Hs01551078_m1	UNKNOWN	FAM	NFQ-MGB	31.350	30.456	1.264	1.678	0.967	N	Y	N	5,105.324
2613	D5g5	false	Sample13	Hs00152939_m1	UNKNOWN	FAM	NFQ-MGB	31.437	31.426	0.015	1.567	0.953	N	N	N	5,073.088
2614	D5g6	false	Sample13	Hs00152972_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,013.029
2615	D5g7	false	Sample13					Undetermined					N	N	N	
2616	D5g8	false	Sample13					Undetermined					N	N	N	
2617	D5h1	false	Sample13					Undetermined					N	N	N	
2618	D5h2	false	Sample13					Undetermined					N	N	N	
2619	D5h3	false	Sample13	Hs00355049_m1	UNKNOWN	FAM	NFQ-MGB	19.846	19.974	0.182	1.565	0.971	N	N	N	5,112.088
2620	D5h4	false	Sample13	Hs00182031_m1	UNKNOWN	FAM	NFQ-MGB	23.125	23.257	0.187	1.603	0.961	N	N	N	4,701.176
2621	D5h5	false	Sample13	Hs01547250_m1	UNKNOWN	FAM	NFQ-MGB	25.654	25.791	0.194	1.682	0.964	N	N	N	5,017.853
2622	D5h6	false	Sample13	Hs00609296_g1	UNKNOWN	FAM	NFQ-MGB	22.859	22.998	0.196	1.575	0.977	N	N	N	5,085.147
2623	D5h7	false	Sample13					Undetermined					N	N	N	
2624	D5h8	false	Sample13					Undetermined					N	N	N	
2625	D6a1	false	Sample13	Hs00608480_m1	UNKNOWN	FAM	NFQ-MGB	27.008	26.908	0.142	1.490	0.964	N	N	N	4,333.853
2626	D6a2	false	Sample13	Hs00973654_m1	UNKNOWN	FAM	NFQ-MGB	28.184	28.575	0.553	1.580	0.977	N	Y	N	4,236.559
2627	D6a3	false	Sample13	Hs00427552_m1	UNKNOWN	FAM	NFQ-MGB	27.929	27.767	0.229	1.408	0.964	N	N	N	4,348.618
2628	D6a4	false	Sample13	Hs00198409_m1	UNKNOWN	FAM	NFQ-MGB	25.519	25.631	0.159	1.459	0.971	N	N	N	4,389.735
2629	D6a5	false	Sample13	Hs00202073_m1	UNKNOWN	FAM	NFQ-MGB	28.913	28.421	0.696	1.545	0.985	N	Y	N	4,356.588
2630	D6a6	false	Sample13	Hs00157976_m1	UNKNOWN	FAM	NFQ-MGB	22.381	22.495	0.161	1.516	0.982	N	N	N	4,258.088
2631	D6a7	false	Sample13	Hs00154808_m1	UNKNOWN	FAM	NFQ-MGB	25.266	25.158	0.152	1.523	0.975	N	N	N	4,996.676
2632	D6a8	false	Sample13	Hs00378551_m1	UNKNOWN	FAM	NFQ-MGB	22.931	22.933	0.003	1.542	0.987	N	N	N	4,756.265
2633	D6b1	false	Sample13	Hs00985427_m1	UNKNOWN	FAM	NFQ-MGB	21.273	21.319	0.066	1.512	0.976	N	N	N	4,147.265
2634	D6b2	false	Sample13	Hs00173490_m1	UNKNOWN	FAM	NFQ-MGB	12.773	12.766	0.010	1.593	0.908	N	N	N	4,155.471
2635	D6b3	false	Sample13	Hs00198527_m1	UNKNOWN	FAM	NFQ-MGB	28.996	29.206	0.298	1.518	0.981	N	N	N	4,265.471
2636	D6b4	false	Sample13	Hs00542792_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	30.509		0.000	0.000	Y	N	Y	4,159.618
2637	D6b5	false	Sample13	Hs01566156_m1	UNKNOWN	FAM	NFQ-MGB	27.654	27.395	0.366	1.569	0.981	N	N	N	4,362.588
2638	D6b6	false	Sample13	Hs00173526_m1	UNKNOWN	FAM	NFQ-MGB	31.085	31.085		1.570	0.972	N	N	N	4,249.706
2639	D6b7	false	Sample13	Hs02621496_s1	UNKNOWN	FAM	NFQ-MGB	19.805	19.773	0.045	1.528	0.988	N	N	N	4,448.353
2640	D6b8	false	Sample13	Hs00416923_m1	UNKNOWN	FAM	NFQ-MGB	25.160	25.002	0.223	1.609	0.982	N	N	N	4,467.118
2641	D6c1	false	Sample13	Hs00992319_m1	UNKNOWN	FAM	NFQ-MGB	26.174	26.227	0.075	1.508	0.977	N	N	N	4,366.588
2642	D6c2	false	Sample13	Hs02383413_s1	UNKNOWN	FAM	NFQ-MGB	22.383	22.399	0.023	1.614	0.973	N	N	N	4,567.088
2643	D6c3	false	Sample13	Hs00212963_m1	UNKNOWN	FAM	NFQ-MGB	28.130	27.964	0.236	1.561	0.981	N	N	N	4,496.029
2644	D6c4	false	Sample13	Hs00275607_m1	UNKNOWN	FAM	NFQ-MGB	25.946	25.851	0.134	1.600	0.976	N	N	N	4,451.118
2645	D6c5	false	Sample13	Hs00156197_m1	UNKNOWN	FAM	NFQ-MGB	19.746	19.740	0.008	1.601	0.986	N	N	N	4,447.588
2646	D6c6	false	Sample13	Hs00219089_m1	UNKNOWN	FAM	NFQ-MGB	29.862	29.841	0.029	1.581	0.977	N	N	N	4,655.912
2647	D6c7	false	Sample13	Hs00426592_m1	UNKNOWN	FAM	NFQ-MGB	19.371	19.274	0.138	1.493	0.965	N	N	N	4,755.147
2648	D6c8	false	Sample13	Hs00608677_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	30.559		0.476	0.000	Y	N	Y	4,687.353
2649	D6d1	false	Sample13	Hs01573837_g1	UNKNOWN	FAM	NFQ-MGB	21.621	21.619	0.003	1.569	0.972	N	N	N	4,413.971
2650	D6d2	false	Sample13	Hs00152928_m1	UNKNOWN	FAM	NFQ-MGB	22.641	22.659	0.025	1.558	0.988	N	N	N	4,506.029
2651	D6d3	false	Sample13	Hs00914120_m1	UNKNOWN	FAM	NFQ-MGB	24.376	24.338	0.054	1.565	0.964	N	N	N	4,551.088
2652	D6d4	false	Sample13	Hs00171584_m1	UNKNOWN	FAM	NFQ-MGB	23.753	23.930	0.250	1.430	0.972	N	N	N	4,265.588
2653	D6d5	false	Sample13	Hs00946916_m1	UNKNOWN	FAM	NFQ-MGB	19.084	19.100	0.023	1.621	0.979	N	N	N	4,556.941
2654	D6d6	false	Sample13	Hs01067777_m1	UNKNOWN	FAM	NFQ-MGB	17.426	17.466	0.057	1.574	0.971	N	N	N	4,513.853
2655	D6d7	false	Sample13	Hs00983323_m1	UNKNOWN	FAM	NFQ-MGB	23.540	23.573	0.046	1.618	0.980	N	N	N	4,523.853
2656	D6d8	false	Sample13	Hs00185873_m1	UNKNOWN	FAM	NFQ-MGB	25.482	25.370	0.158	1.606	0.983	N	N	N	4,792.735
2657	D6e1	false	Sample13	Hs00909569_g1	UNKNOWN	FAM	NFQ-MGB	19.881	19.856	0.035	1.550	0.959	N	N	N	4,610.412
2658	D6e2	false	Sample13	Hs00606086_m1	UNKNOWN	FAM	NFQ-MGB	22.377	22.392	0.022	1.579	0.977	N	N	N	4,633.588
2659	D6e3	false	Sample13	Hs00179843_m1	UNKNOWN	FAM	NFQ-MGB	27.444	27.127	0.449	1.478	0.976	N	N	N	4,471.441
2660	D6e4	false	Sample13	Hs01110766_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.468	0.000	Y	N	Y	4,678.706
2661	D6e5	false	Sample13	Hs01119974_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,680.588
2662	D6e6	false	Sample13	Hs01090242_m1	UNKNOWN	FAM	NFQ-MGB	23.609	23.785	0.249	1.564	0.973	N	N	N	4,673.471
2663	D6e7	false	Sample13	Hs00174717_m1	UNKNOWN	FAM	NFQ-MGB	21.010	21.158	0.208	1.591	0.979	N	N	N	4,845.324
2664	D6e8	false	Sample13	Hs00272345_m1	UNKNOWN	FAM	NFQ-MGB	19.803	19.816	0.018	1.535	0.965	N	N	N	4,622.324
2665	D6f1	false	Sample13	Hs00902543_g1	UNKNOWN	FAM	NFQ-MGB	20.498	20.496	0.002	1.631	0.979	N	N	N	4,715.588
2666	D6f2	false	Sample13	Hs01035168_m1	UNKNOWN	FAM	NFQ-MGB	20.657	20.734	0.109	1.601	0.980	N	N	N	4,655.647
2667	D6f3	false	Sample13	Hs00175407_m1	UNKNOWN	FAM	NFQ-MGB	25.664	25.874	0.298	1.683	0.989	N	N	N	4,987.500
2668	D6f4	false	Sample13	Hs04187831_g1	UNKNOWN	FAM	NFQ-MGB	24.678	24.704	0.038	1.285	0.958	N	N	N	4,652.118
2669	D6f5	false	Sample13	Hs00354985_m1	UNKNOWN	FAM	NFQ-MGB	19.264	19.308	0.062	1.631	0.967	N	N	N	4,670.000
2670	D6f6	false	Sample13	Hs01062014_m1	UNKNOWN	FAM	NFQ-MGB	25.700	26.044	0.487	1.537	0.981	N	N	N	4,689.647
2671	D6f7	false	Sample13	Hs01050702_m1	UNKNOWN	FAM	NFQ-MGB	24.145	24.108	0.052	1.665	0.983	N	N	N	4,852.588
2672	D6f8	false	Sample13	Hs01063858_m1	UNKNOWN	FAM	NFQ-MGB	25.371	25.428	0.081	1.616	0.967	N	N	N	4,808.382
2673	D6g1	false	Sample13					Undetermined					N	N	N	
2674	D6g2	false	Sample13					Undetermined					N	N	N	
2675	D6g3	false	Sample13	Hs01086177_m1	UNKNOWN	FAM	NFQ-MGB	29.941	30.503	0.795	1.600	0.982	N	Y	N	4,521.882
2676	D6g4	false	Sample13	Hs04234730_m1	UNKNOWN	FAM	NFQ-MGB	30.158	29.210	1.341	1.658	0.976	N	Y	N	4,982.471
2677	D6g5	false	Sample13	Hs00183740_m1	UNKNOWN	FAM	NFQ-MGB	19.299	19.364	0.093	1.528	0.961	N	N	N	4,733.912
2678	D6g6	false	Sample13	Hs01070032_m1	UNKNOWN	FAM	NFQ-MGB	23.006	23.049	0.061	1.545	0.980	N	N	N	4,751.147
2679	D6g7	false	Sample13					Undetermined					N	N	N	
2680	D6g8	false	Sample13					Undetermined					N	N	N	
2681	D6h1	false	Sample13					Undetermined					N	N	N	
2682	D6h2	false	Sample13					Undetermined					N	N	N	
2683	D6h3	false	Sample13	Hs02800695_m1	UNKNOWN	FAM	NFQ-MGB	24.817	24.775	0.059	1.627	0.980	N	N	N	4,901.529
2684	D6h4	false	Sample13	Hs00426889_m1	UNKNOWN	FAM	NFQ-MGB	19.927	19.914	0.018	1.597	0.986	N	N	N	4,771.676
2685	D6h5	false	Sample13	Hs02758991_g1	UNKNOWN	FAM	NFQ-MGB	15.799	15.834	0.051	1.571	0.967	N	N	N	4,451.618
2686	D6h6	false	Sample13	Hs00194538_m1	UNKNOWN	FAM	NFQ-MGB	22.048	22.272	0.318	1.450	0.976	N	N	N	4,949.000
2687	D6h7	false	Sample13					Undetermined					N	N	N	
2688	D6h8	false	Sample13					Undetermined					N	N	N	
2689	D7a1	false	NTC	Hs00559368_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.346	0.000	Y	N	Y	4,530.000
2690	D7a2	false	NTC	Hs02576168_g1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,238.118
2691	D7a3	false	NTC	Hs01059246_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,503.647
2692	D7a4	false	NTC	Hs00199368_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,647.235
2693	D7a5	false	NTC	Hs00187779_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,484.794
2694	D7a6	false	NTC	Hs02383390_s1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,528.471
2695	D7a7	false	NTC	Hs00366258_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,929.529
2696	D7a8	false	NTC	Hs00957901_g1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,002.471
2697	D7b1	false	NTC	Hs00227775_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,301.353
2698	D7b2	false	NTC	Hs00161820_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,622.382
2699	D7b3	false	NTC	Hs01040204_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,389.500
2700	D7b4	false	NTC	Hs00901571_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.514	0.000	Y	N	Y	4,299.412
2701	D7b5	false	NTC	Hs00988304_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.342	0.000	Y	N	Y	4,375.500
2702	D7b6	false	NTC	Hs00240827_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,603.088
2703	D7b7	false	NTC	Hs01587865_g1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,486.118
2704	D7b8	false	NTC	Hs00201836_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,674.235
2705	D7c1	false	NTC	Hs00174944_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.517	0.000	Y	N	Y	4,854.265
2706	D7c2	false	NTC	Hs00559542_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,916.029
2707	D7c3	false	NTC	Hs00213002_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,898.912
2708	D7c4	false	NTC	Hs00743423_s1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,759.500
2709	D7c5	false	NTC	Hs01056398_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,697.353
2710	D7c6	false	NTC	Hs00430452_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,799.794
2711	D7c7	false	NTC	Hs00705164_s1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.559	0.000	Y	N	Y	5,050.765
2712	D7c8	false	NTC	Hs01120670_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.496	0.000	Y	N	Y	4,918.088
2713	D7d1	false	NTC	Hs02330328_s1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,551.706
2714	D7d2	false	NTC	Hs00261432_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,540.941
2715	D7d3	false	NTC	Hs00275575_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,532.647
2716	D7d4	false	NTC	Hs01560445_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,588.500
2717	D7d5	false	NTC	Hs00356233_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,770.794
2718	D7d6	false	NTC	Hs01031951_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,707.176
2719	D7d7	false	NTC	Hs00275889_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,855.353
2720	D7d8	false	NTC	Hs01014809_g1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.175	0.000	Y	N	Y	4,975.735
2721	D7e1	false	NTC	Hs00165106_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,743.176
2722	D7e2	false	NTC	Hs00169233_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,980.853
2723	D7e3	false	NTC	Hs01020387_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,018.147
2724	D7e4	false	NTC	Hs00608023_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.057	0.000	Y	N	Y	4,853.676
2725	D7e5	false	NTC	Hs04183483_g1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,919.118
2726	D7e6	false	NTC	Hs00367082_g1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,748.324
2727	D7e7	false	NTC	Hs00242302_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,469.382
2728	D7e8	false	NTC	Hs00169255_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,223.176
2729	D7f1	false	NTC	Hs01054797_g1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,126.912
2730	D7f2	false	NTC	Hs00222966_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,703.471
2731	D7f3	false	NTC	Hs00355671_g1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,735.912
2732	D7f4	false	NTC	Hs01113624_g1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.668	0.000	Y	N	Y	4,979.088
2733	D7f5	false	NTC	Hs00417120_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,723.618
2734	D7f6	false	NTC	Hs00271599_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,862.206
2735	D7f7	false	NTC	Hs00171147_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.622	0.000	Y	N	Y	5,329.529
2736	D7f8	false	NTC	Hs04194512_g1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,189.971
2737	D7g1	false	NTC					Undetermined					N	N	N	
2738	D7g2	false	NTC					Undetermined					N	N	N	
